"waterTemperature","swimSpeed","mass","storageLevel","meanThermo","sdThermo"
30,1.88,10,0.2,-86686.181274781,5158.46702948456
30,1.88,10,0.36,-105679.46921861,3271.35548625346
30,1.88,10,0.68,-117338.882428598,1663.61747213335
30,1.88,20,0.05,-26298.6081680854,22080.9079827682
30,1.88,20,0.0525,-36858.5730822699,21519.4717425302
30,1.88,20,0.055,-44228.5502729041,18854.4564628967
30,1.88,20,0.06,-54316.4542892043,17537.5918056222
30,1.88,20,0.08,-98500.7301738347,14137.0009678734
30,1.88,20,0.12,-136126.041945949,9288.95331793274
30,1.88,20,0.2,-167994.483394892,5696.59042129322
30,1.88,20,0.36,-188790.529178028,3334.408957722
30,1.88,20,0.68,-200845.140682212,2435.18613114912
30,1.88,30,0.05,-90470.2454149897,22212.0615356999
30,1.88,30,0.0525,-100152.245527137,21481.8395049396
30,1.88,30,0.055,-104187.352064967,21549.1847000201
30,1.88,30,0.06,-123241.46320975,18064.8889468021
30,1.88,30,0.08,-161886.059756582,15527.9775340673
30,1.88,30,0.12,-204023.989909882,8840.05016202309
30,1.88,30,0.2,-237907.022408213,6201.21508007365
30,1.88,30,0.36,-260932.51133615,3770.59937494249
30,1.88,30,0.68,-273788.198356345,3215.84460274723
30,1.88,40,0.05,-149713.306058305,24348.0696706112
30,1.88,40,0.0525,-158877.692547952,21790.0173280668
30,1.88,40,0.055,-167762.434700473,24135.5870596913
30,1.88,40,0.06,-183168.707697765,21071.7856719531
30,1.88,40,0.08,-229131.615823354,15009.4404970746
30,1.88,40,0.12,-269884.823763362,9740.7423362775
30,1.88,40,0.2,-304364.741108644,7293.36688031127
30,1.88,40,0.36,-326462.672717191,4034.48383558005
30,1.88,40,0.68,-340165.782939766,3439.43417527627
30,1.88,50,0.05,-203095.046650077,26247.1286623455
30,1.88,50,0.0525,-214861.662116869,26406.8215206821
30,1.88,50,0.055,-222124.740156542,20337.9463427234
30,1.88,50,0.06,-241529.360287681,18314.6044989159
30,1.88,50,0.08,-284579.056074406,16576.4587288305
30,1.88,50,0.12,-328612.208660472,11378.5946844376
30,1.88,50,0.2,-365931.770499957,7560.66261925712
30,1.88,50,0.36,-389716.914872302,4487.76908543001
30,1.88,50,0.68,-403786.253061905,4041.42894328946
30,1.88,60,0.05,-258381.370285283,23719.0736554781
30,1.88,60,0.0525,-268012.125554721,22871.1512940743
30,1.88,60,0.055,-276471.654698835,22913.6857281073
30,1.88,60,0.06,-296275.351760085,19838.4156154781
30,1.88,60,0.08,-342278.977245377,15502.4756999945
30,1.88,60,0.12,-387382.856272105,12534.2952140983
30,1.88,60,0.2,-423332.6806649,6347.75695079313
30,1.88,60,0.36,-447522.962601263,5501.34717567781
30,1.88,60,0.68,-463143.536351157,4013.27029564153
30,1.88,70,0.05,-310388.865819927,24935.7120557739
30,1.88,70,0.0525,-326073.819393612,25159.5990847718
30,1.88,70,0.055,-327788.144347365,21707.2892128393
30,1.88,70,0.06,-352854.039537241,23193.2595392145
30,1.88,70,0.08,-395072.617761818,16816.3298005519
30,1.88,70,0.12,-444557.914033081,12320.6118237879
30,1.88,70,0.2,-478659.272281321,8101.18137690457
30,1.88,70,0.36,-505392.241852027,4714.56503414437
30,1.88,70,0.68,-519318.093656404,4140.9957265928
30,1.88,80,0.05,-358241.842404712,26620.9481418984
30,1.88,80,0.0525,-371044.056357929,23167.8797537341
30,1.88,80,0.055,-383842.394872744,23393.3863003249
30,1.88,80,0.06,-400299.470681592,25064.7241448924
30,1.88,80,0.08,-448175.30611006,16026.622998516
30,1.88,80,0.12,-496390.488079928,11657.0839903012
30,1.88,80,0.2,-534707.467717847,7563.50171265222
30,1.88,80,0.36,-559163.275770918,5112.7316824284
30,1.88,80,0.68,-575061.159363407,4144.9437600411
30,1.88,90,0.05,-412666.304888577,25665.8419882343
30,1.88,90,0.0525,-423702.865977795,27246.144833252
30,1.88,90,0.055,-430125.4392944,26399.6072901661
30,1.88,90,0.06,-448042.282459335,20541.0822678943
30,1.88,90,0.08,-496431.322348552,18122.7264520134
30,1.88,90,0.12,-550290.3212926,11373.5133659368
30,1.88,90,0.2,-584548.206250323,7826.82013852382
30,1.88,90,0.36,-612340.090349922,5989.20637184219
30,1.88,90,0.68,-627945.958982716,4469.82774194915
30,2.35,10,0.05,31634.3060086792,15982.3149032609
30,2.35,10,0.0525,21377.5155123457,18282.7110800877
30,2.35,10,0.055,14915.4852360599,18645.4352325261
30,2.35,10,0.06,3115.05242241863,15500.4037746672
30,2.35,10,0.08,-32966.1700200667,13143.0275610577
30,2.35,10,0.12,-67049.8015690595,8413.45011154908
30,2.35,10,0.2,-96462.4608609544,5506.90932506976
30,2.35,10,0.36,-115952.727994101,3518.04151964445
30,2.35,10,0.68,-126710.422075059,2390.61194583374
30,2.35,20,0.05,-42672.4275057953,23508.9605851708
30,2.35,20,0.0525,-50440.4420740917,21109.2389647843
30,2.35,20,0.055,-60575.7561739088,24389.8795094551
30,2.35,20,0.06,-74426.0470135148,18698.2466362706
30,2.35,20,0.08,-113342.135732866,12661.2776137643
30,2.35,20,0.12,-150831.354710381,10138.2706682545
30,2.35,20,0.2,-182502.674131608,5458.75567264848
30,2.35,20,0.36,-203394.967979675,4060.3216969104
30,2.35,20,0.68,-214589.225669953,3720.07156564456
30,2.35,30,0.05,-104608.929192514,23321.7064852062
30,2.35,30,0.0525,-114569.856804614,22812.5852708904
30,2.35,30,0.055,-125789.316835876,21173.3163656431
30,2.35,30,0.06,-143002.996014809,19265.5445940274
30,2.35,30,0.08,-182656.030939426,13649.2550682038
30,2.35,30,0.12,-224000.02748177,10687.3317531647
30,2.35,30,0.2,-257212.234048223,6606.26652956413
30,2.35,30,0.36,-279099.655280976,4606.78478801788
30,2.35,30,0.68,-293282.258837107,4257.0226478019
30,2.35,40,0.05,-167360.850721862,26715.6637881524
30,2.35,40,0.0525,-175967.857554159,24269.7976145988
30,2.35,40,0.055,-189113.046694447,24005.2672367977
30,2.35,40,0.06,-200543.219512382,20127.5130453092
30,2.35,40,0.08,-244822.121443349,16329.5313780964
30,2.35,40,0.12,-290511.780604469,12230.4252390448
30,2.35,40,0.2,-326488.749851536,7449.74206064178
30,2.35,40,0.36,-348704.459016491,5802.69472864358
30,2.35,40,0.68,-362352.842262924,4829.14861070236
30,2.35,50,0.05,-224081.241665621,27034.6832819863
30,2.35,50,0.0525,-240974.409432168,26611.4186363488
30,2.35,50,0.055,-246643.507329934,24345.6157658799
30,2.35,50,0.06,-264034.919795498,22511.2991550573
30,2.35,50,0.08,-308311.663145427,16211.7022899187
30,2.35,50,0.12,-354078.927932245,12279.0844246397
30,2.35,50,0.2,-390052.935638436,8300.40596021981
30,2.35,50,0.36,-413049.012944369,6065.13351412981
30,2.35,50,0.68,-428480.238111566,5715.18459405106
30,2.35,60,0.05,-279905.507461522,21786.1586890048
30,2.35,60,0.0525,-299302.168341897,23562.9007633995
30,2.35,60,0.055,-304651.76364552,23109.3032698264
30,2.35,60,0.06,-324908.147654233,23335.1202068217
30,2.35,60,0.08,-369606.074032127,16332.9886390041
30,2.35,60,0.12,-414619.654766904,12172.554986715
30,2.35,60,0.2,-451371.546058654,8615.91867210543
30,2.35,60,0.36,-474476.686512392,6829.92030764689
30,2.35,60,0.68,-489905.455982149,5953.11988752574
30,2.35,70,0.05,-340024.782327289,28056.5771839507
30,2.35,70,0.0525,-352515.381447258,26649.0492231663
30,2.35,70,0.055,-357605.008277773,23865.1340819096
30,2.35,70,0.06,-378262.04368584,21418.4402587578
30,2.35,70,0.08,-426006.244594468,19096.0462534722
30,2.35,70,0.12,-471187.790876666,11800.4937384427
30,2.35,70,0.2,-509564.999524151,8751.33267645487
30,2.35,70,0.36,-534885.106877242,6731.85374875171
30,2.35,70,0.68,-549646.53534555,6600.15961478343
30,2.35,80,0.05,-396065.724807129,27995.8114297267
30,2.35,80,0.0525,-405546.167420515,24677.4201209398
30,2.35,80,0.055,-413031.132269909,23383.2170977732
30,2.35,80,0.06,-426899.876410861,22752.5624108407
30,2.35,80,0.08,-479335.795064179,17722.8694350723
30,2.35,80,0.12,-526678.988739746,12611.1465718775
30,2.35,80,0.2,-566135.089779562,8961.06420276824
30,2.35,80,0.36,-592901.67789107,7015.26495523892
30,2.35,80,0.68,-606360.570595836,6930.91292341223
30,2.35,90,0.05,-449700.289855277,29672.5418616864
30,2.35,90,0.0525,-455439.020913102,26893.7285638659
30,2.35,90,0.055,-465010.259668808,27209.7755972741
30,2.35,90,0.06,-486055.682722573,22311.4975559886
30,2.35,90,0.08,-534408.444924051,18585.0630459923
30,2.35,90,0.12,-581657.856829349,12501.3852077922
30,2.35,90,0.2,-620102.228169779,9078.53990196041
30,2.35,90,0.36,-646603.960380437,7889.11788781534
30,2.35,90,0.68,-662175.360287959,6836.60105595724
30,2.82,10,0.05,20716.4836498988,20514.3559741369
30,2.82,10,0.0525,11534.8187249162,18141.8239961471
30,2.82,10,0.055,4585.85638165757,18302.0461513072
30,2.82,10,0.06,-7240.82794776093,16708.1247952387
30,2.82,10,0.08,-44448.4889025382,13442.7585815526
30,2.82,10,0.12,-79036.3277478153,9159.90368103651
30,2.82,10,0.2,-107325.522989276,6125.30977280986
30,2.82,10,0.36,-127057.569956357,3435.76272893344
30,2.82,10,0.68,-138537.947831635,3129.78602259472
30,2.82,20,0.05,-53881.6183401747,22970.2697087082
30,2.82,20,0.0525,-69425.6030794095,21344.4332894924
30,2.82,20,0.055,-73881.6643538255,21819.0789688872
30,2.82,20,0.06,-87899.3153262541,18459.8273383489
30,2.82,20,0.08,-127597.581066556,14033.1561318461
30,2.82,20,0.12,-167294.179548995,10825.6550192659
30,2.82,20,0.2,-199129.282493732,5941.67058751918
30,2.82,20,0.36,-218694.287958359,5094.48265535368
30,2.82,20,0.68,-231415.991559987,4170.24364418224
30,2.82,30,0.05,-126125.895157186,26775.514168674
30,2.82,30,0.0525,-134201.879909454,20831.3415345333
30,2.82,30,0.055,-147307.31398753,20501.5500150212
30,2.82,30,0.06,-159532.797069523,20803.6218344132
30,2.82,30,0.08,-202536.206048274,13276.2564464105
30,2.82,30,0.12,-244068.951107904,9617.94591056843
30,2.82,30,0.2,-276959.758215974,8787.94769229412
30,2.82,30,0.36,-300969.942712023,6071.69190370757
30,2.82,30,0.68,-312883.67723,5747.2378576102
30,2.82,40,0.05,-193117.818886934,23567.4309529413
30,2.82,40,0.0525,-205647.697337134,25218.592552593
30,2.82,40,0.055,-214888.710907625,20170.5155811183
30,2.82,40,0.06,-229029.194311581,19153.5507595041
30,2.82,40,0.08,-271832.967991919,17114.9414074041
30,2.82,40,0.12,-315929.577764252,12323.5939929386
30,2.82,40,0.2,-348992.442525806,8507.41904115488
30,2.82,40,0.36,-372629.707564151,6535.78101719787
30,2.82,40,0.68,-386708.81429691,6933.92196954126
30,2.82,50,0.05,-257594.101716898,27820.4643198637
30,2.82,50,0.0525,-268290.878678615,27057.9898982187
30,2.82,50,0.055,-276727.156563568,24619.1149379116
30,2.82,50,0.06,-292154.174062343,21709.7645149729
30,2.82,50,0.08,-336571.603085895,16998.7744895267
30,2.82,50,0.12,-380278.900869034,12935.5528776106
30,2.82,50,0.2,-419157.875765415,10149.9954362768
30,2.82,50,0.36,-442945.111242721,8420.94613065841
30,2.82,50,0.68,-455597.653424695,6590.70142350206
30,2.82,60,0.05,-315222.238212474,25457.3962889261
30,2.82,60,0.0525,-330303.513893863,26361.3986645788
30,2.82,60,0.055,-336638.245833267,21261.9582273744
30,2.82,60,0.06,-352764.966256329,22040.5811396111
30,2.82,60,0.08,-398332.86808587,17725.171114734
30,2.82,60,0.12,-445195.022005442,11973.519691786
30,2.82,60,0.2,-481775.649798,8847.76408390318
30,2.82,60,0.36,-506891.858198751,8499.80550111282
30,2.82,60,0.68,-521088.48143596,8727.88278517009
30,2.82,70,0.05,-367691.703230824,26783.2585400349
30,2.82,70,0.0525,-387592.144002483,27831.8161340037
30,2.82,70,0.055,-395680.599892352,24690.7663815526
30,2.82,70,0.06,-414377.268748321,23470.1025055948
30,2.82,70,0.08,-457228.253642696,18293.507587678
30,2.82,70,0.12,-505305.380749527,14229.6614678449
30,2.82,70,0.2,-542113.203593797,9705.14119186876
30,2.82,70,0.36,-566970.748723339,9123.26692909603
30,2.82,70,0.68,-584069.410831042,8487.04009962159
30,2.82,80,0.05,-429469.425145497,31713.7454642122
30,2.82,80,0.0525,-439749.770004467,30486.97288221
30,2.82,80,0.055,-446328.481558747,27445.2706875371
30,2.82,80,0.06,-467007.696382185,22961.070239571
30,2.82,80,0.08,-513875.678191869,17305.7325877117
30,2.82,80,0.12,-564884.103695086,14342.4715253555
30,2.82,80,0.2,-601517.688941977,11562.4075872522
30,2.82,80,0.36,-627751.315434667,9496.38370726484
30,2.82,80,0.68,-643286.316688003,8852.94128860914
30,2.82,90,0.05,-486142.218780799,27922.2051829388
30,2.82,90,0.0525,-492202.66906291,28700.9784602086
30,2.82,90,0.055,-510686.079674581,25454.4529946684
30,2.82,90,0.06,-522007.081006783,24247.090524171
30,2.82,90,0.08,-572997.895261989,19463.7875480801
30,2.82,90,0.12,-620332.601513383,15395.6707180506
30,2.82,90,0.2,-660199.967543176,11947.7870448937
30,2.82,90,0.36,-684063.019879713,11304.5207756749
30,2.82,90,0.68,-699378.424877338,10115.1924672632
30,3.29,10,0.05,755.241251561304,19139.9650393549
30,3.29,10,0.0525,-4573.98781486123,20970.4298465351
30,3.29,10,0.055,-11127.2888573198,19953.2811327268
30,3.29,10,0.06,-22429.2226611627,19009.9450301309
30,3.29,10,0.08,-57622.2354805976,11229.2554868867
30,3.29,10,0.12,-95027.0719003114,8595.50068507893
30,3.29,10,0.2,-122847.740244328,6096.40260348504
30,3.29,10,0.36,-141073.864131073,5023.10704192873
30,3.29,10,0.68,-152677.707417639,4014.50604743729
30,3.29,20,0.05,-77194.2875039534,20730.2687589853
30,3.29,20,0.0525,-92332.5455876142,23175.1545065275
30,3.29,20,0.055,-97242.4477213098,19474.8563634581
30,3.29,20,0.06,-111059.499765903,21500.3101938661
30,3.29,20,0.08,-149983.025953159,13711.7316870627
30,3.29,20,0.12,-189392.36306178,10726.8823824061
30,3.29,20,0.2,-221645.884554615,8225.71743211292
30,3.29,20,0.36,-242113.508693285,6454.21062337809
30,3.29,20,0.68,-254950.230870499,6949.63927134795
30,3.29,30,0.05,-156647.739165333,23406.8677893868
30,3.29,30,0.0525,-168760.025889864,22851.0051538713
30,3.29,30,0.055,-175472.644936005,20474.3202432164
30,3.29,30,0.06,-187468.945617378,19879.0417060896
30,3.29,30,0.08,-231795.638309955,16771.7168825372
30,3.29,30,0.12,-270575.266452781,12962.6003765159
30,3.29,30,0.2,-306316.748060046,9501.22513655004
30,3.29,30,0.36,-329887.514554839,7488.63845088591
30,3.29,30,0.68,-341508.389836963,7121.28829100102
30,3.29,40,0.05,-230066.345438517,26050.3288431375
30,3.29,40,0.0525,-237738.912373559,20623.2007630651
30,3.29,40,0.055,-243108.419849673,20121.738452942
30,3.29,40,0.06,-258001.987501288,23504.6960287756
30,3.29,40,0.08,-306232.323714872,15871.0874482959
30,3.29,40,0.12,-350958.882410533,12127.2563526248
30,3.29,40,0.2,-384380.653823392,11541.102697528
30,3.29,40,0.36,-405975.209635891,10586.9395235493
30,3.29,40,0.68,-420695.30864266,8261.31741377312
30,3.29,50,0.05,-301584.849015712,27362.2359375528
30,3.29,50,0.0525,-303258.262918278,24410.5272195523
30,3.29,50,0.055,-310445.867071232,22246.0445650961
30,3.29,50,0.06,-330410.039665613,22727.3178354903
30,3.29,50,0.08,-371430.825241685,20245.2222012641
30,3.29,50,0.12,-422690.145916959,14747.4734433812
30,3.29,50,0.2,-455530.698856411,11858.1056833741
30,3.29,50,0.36,-478943.391953417,9457.38310914792
30,3.29,50,0.68,-490841.128032601,11339.6879019303
30,3.29,60,0.05,-355914.800761962,30572.3971761338
30,3.29,60,0.0525,-367924.341814148,25920.6322682373
30,3.29,60,0.055,-375015.063912902,23321.9378040423
30,3.29,60,0.06,-395969.589968889,25866.7109715154
30,3.29,60,0.08,-442458.23263912,20469.9011119857
30,3.29,60,0.12,-489008.097534768,16181.8616952113
30,3.29,60,0.2,-525454.21880886,12936.110902909
30,3.29,60,0.36,-546967.127963861,10205.6978401958
30,3.29,60,0.68,-562379.788611945,11001.715076282
30,3.29,70,0.05,-419896.864663708,31262.7490487547
30,3.29,70,0.0525,-432235.016328833,27367.0865171418
30,3.29,70,0.055,-441378.580103456,28317.0219783296
30,3.29,70,0.06,-455221.636863757,22904.9353578324
30,3.29,70,0.08,-506145.885938114,19506.7653202545
30,3.29,70,0.12,-551430.918764235,17736.1267703496
30,3.29,70,0.2,-586952.481068332,13562.5002042801
30,3.29,70,0.36,-613062.405710708,13065.3001888866
30,3.29,70,0.68,-629861.960316083,10602.8773605061
30,3.29,80,0.05,-480354.623799234,29619.2639100049
30,3.29,80,0.0525,-490670.482389883,27729.3888654943
30,3.29,80,0.055,-500697.515353091,28066.0107718239
30,3.29,80,0.06,-521230.483137767,25056.7727581813
30,3.29,80,0.08,-565107.29466744,21692.7600472642
30,3.29,80,0.12,-615113.385821456,15867.1537142328
30,3.29,80,0.2,-652068.243064264,13958.0792727854
30,3.29,80,0.36,-675543.080838563,12420.403444173
30,3.29,80,0.68,-690618.648635541,12679.5662191062
30,3.29,90,0.05,-541993.121200845,30873.6667836108
30,3.29,90,0.0525,-550940.665828601,28325.3212019823
30,3.29,90,0.055,-557100.402292578,28233.2183613726
30,3.29,90,0.06,-579720.39125372,27570.495226267
30,3.29,90,0.08,-627328.281695098,21413.1526271515
30,3.29,90,0.12,-674884.894041645,19212.0310983237
30,3.29,90,0.2,-712244.096673263,15687.4483072464
30,3.29,90,0.36,-739359.245145371,14766.3152402147
30,3.29,90,0.68,-751531.422153647,11340.1768610339
30,3.76,10,0.05,-25752.3681122625,23185.734398755
30,3.76,10,0.0525,-36042.4919836961,19445.356220879
30,3.76,10,0.055,-41235.5001278137,21170.8986416805
30,3.76,10,0.06,-56220.6758771302,18703.0877802414
30,3.76,10,0.08,-90435.4095393373,13594.5720215495
30,3.76,10,0.12,-126036.212564245,9934.3793961298
30,3.76,10,0.2,-154019.675346208,8118.57382149118
30,3.76,10,0.36,-174107.108391818,6737.83953553739
30,3.76,10,0.68,-184153.345892445,6558.04051234065
30,3.76,20,0.05,-130074.448244557,23971.3329423065
30,3.76,20,0.0525,-137679.825326804,25176.9375825418
30,3.76,20,0.055,-146304.213838369,22113.7287782966
30,3.76,20,0.06,-158552.620482998,21299.1062933601
30,3.76,20,0.08,-198542.440696925,15663.5058587963
30,3.76,20,0.12,-236962.368736832,13315.1776271776
30,3.76,20,0.2,-268357.873757518,10047.9038749537
30,3.76,20,0.36,-287749.396524257,9437.06222086676
30,3.76,20,0.68,-301614.88170514,8686.81464363182
30,3.76,30,0.05,-218004.492675609,24860.487842748
30,3.76,30,0.0525,-221153.869958542,25372.2163275469
30,3.76,30,0.055,-234765.448444516,25341.7006097914
30,3.76,30,0.06,-251655.422426742,23751.2231785027
30,3.76,30,0.08,-290123.059740356,18864.497067359
30,3.76,30,0.12,-332752.637674756,14253.9314549001
30,3.76,30,0.2,-363746.422073931,13180.2036233892
30,3.76,30,0.36,-386884.696982682,11877.2773878808
30,3.76,30,0.68,-400975.206900136,12312.570334135
30,3.76,40,0.05,-302068.599178748,26787.6836928121
30,3.76,40,0.0525,-300487.019413289,28666.2279274042
30,3.76,40,0.055,-315278.01403458,26482.5609314269
30,3.76,40,0.06,-334804.972799002,24444.2451990257
30,3.76,40,0.08,-371612.505754484,21364.1185333022
30,3.76,40,0.12,-417518.142572352,18034.6390776618
30,3.76,40,0.2,-449641.352916538,15720.5848929237
30,3.76,40,0.36,-476108.204251352,13518.2536552344
30,3.76,40,0.68,-491102.201950676,13481.9567407345
30,3.76,50,0.05,-367928.433204544,33225.4035873796
30,3.76,50,0.0525,-381345.860246824,26955.2670857281
30,3.76,50,0.055,-394594.802447028,26909.9255795213
30,3.76,50,0.06,-409484.415731574,26847.9732842017
30,3.76,50,0.08,-452982.29094542,20272.6249332591
30,3.76,50,0.12,-495631.788620423,17649.8242184362
30,3.76,50,0.2,-533130.56088047,16508.3612496457
30,3.76,50,0.36,-557854.148768392,14634.1469330309
30,3.76,50,0.68,-569161.343469723,14537.0773216004
30,3.76,60,0.05,-445039.569882707,32056.8742718901
30,3.76,60,0.0525,-460106.156898916,27978.4103341092
30,3.76,60,0.055,-464022.376228321,26750.2548422034
30,3.76,60,0.06,-485380.600899976,28816.5903473267
30,3.76,60,0.08,-522333.214098145,27101.7019537802
30,3.76,60,0.12,-572465.091811228,21471.2524820059
30,3.76,60,0.2,-611916.578353629,19116.2765404655
30,3.76,60,0.36,-636261.866183943,16550.3745818732
30,3.76,60,0.68,-647341.985395847,17403.5458634254
30,3.76,70,0.05,-510283.264352054,31384.2436096939
30,3.76,70,0.0525,-527444.799183586,33631.1973185666
30,3.76,70,0.055,-533659.533008363,30110.169007975
30,3.76,70,0.06,-553949.290280989,26839.8555487957
30,3.76,70,0.08,-598807.702454983,24399.995702728
30,3.76,70,0.12,-649464.229768556,21905.995387516
30,3.76,70,0.2,-684418.482953684,20014.2654599105
30,3.76,70,0.36,-707438.634563906,21946.0949156297
30,3.76,70,0.68,-722404.94179939,17216.982945246
30,3.76,80,0.05,-583657.366143546,34874.4953183438
30,3.76,80,0.0525,-590707.034564419,31986.6738582431
30,3.76,80,0.055,-605594.740095509,30539.4353517528
30,3.76,80,0.06,-623408.150689155,29313.9766142683
30,3.76,80,0.08,-665055.715387023,23213.9339440008
30,3.76,80,0.12,-717571.650236796,22526.9617089858
30,3.76,80,0.2,-758051.390082962,20620.0744572623
30,3.76,80,0.36,-780212.36910946,20178.0935062352
30,3.76,80,0.68,-795869.062760459,18920.3254191902
30,3.76,90,0.05,-644531.755789209,37786.3818554054
30,3.76,90,0.0525,-650135.51126131,35315.7181720924
30,3.76,90,0.055,-663858.70807521,34324.0639408889
30,3.76,90,0.06,-688827.570413266,30895.6410246727
30,3.76,90,0.08,-735074.196636241,28478.4310415656
30,3.76,90,0.12,-788115.763530375,26141.3916172527
30,3.76,90,0.2,-818304.171474137,20359.0095796802
30,3.76,90,0.36,-851003.692973374,21559.8137667161
30,3.76,90,0.68,-864805.871363905,22975.7910363576
35,0,10,0.05,-101696.432352056,2481.90104623501
35,0,10,0.0525,-102147.665842704,2819.19127563854
35,0,10,0.055,-102524.981574313,3100.86316858676
35,0,10,0.06,-103342.448592349,2478.54968981742
35,0,10,0.08,-105935.261519711,1870.4274499905
35,0,10,0.12,-108139.693567386,1237.61712127631
35,0,10,0.2,-109996.001606471,676.030488005768
35,0,10,0.36,-111126.440747102,405.868258555254
35,0,10,0.68,-111909.709687711,305.448769634563
35,0,20,0.05,-177109.019389597,2957.77328976262
35,0,20,0.0525,-177975.946424944,2893.37456414683
35,0,20,0.055,-178763.500814001,3006.87748592724
35,0,20,0.06,-179656.598646552,2744.59112477371
35,0,20,0.08,-181785.532303734,2186.21929866609
35,0,20,0.12,-184594.719252516,1382.26303351816
35,0,20,0.2,-186570.197129156,983.435476222438
35,0,20,0.36,-187780.718682805,627.915399387857
35,0,20,0.68,-188591.003265289,475.890569436842
35,0,30,0.05,-244923.309677836,3100.82661857806
35,0,30,0.0525,-245101.318698943,2892.23432406936
35,0,30,0.055,-244908.699431086,3275.77633939771
35,0,30,0.06,-246174.105301833,2704.41220919688
35,0,30,0.08,-249035.965123995,2278.14954544061
35,0,30,0.12,-251703.400818757,1406.12964612008
35,0,30,0.2,-253545.36019001,1043.61393281251
35,0,30,0.36,-255111.180136318,759.431107151847
35,0,30,0.68,-255954.153588601,538.122313645909
35,0,40,0.05,-305063.521417713,3612.06044994982
35,0,40,0.0525,-305752.599023835,3715.23185802512
35,0,40,0.055,-306320.54246211,3016.13211446084
35,0,40,0.06,-307118.497108072,3064.37976900591
35,0,40,0.08,-309915.243348611,2171.48487610367
35,0,40,0.12,-313109.413804338,1510.10782319322
35,0,40,0.2,-315389.744257543,1062.853423151
35,0,40,0.36,-316767.560067995,784.594418799201
35,0,40,0.68,-317717.766336106,804.714812978136
35,0,50,0.05,-363032.646988635,3716.87772356738
35,0,50,0.0525,-363792.235732987,3050.86701106954
35,0,50,0.055,-363967.126471466,3657.43586550615
35,0,50,0.06,-365523.294555061,2839.66547292041
35,0,50,0.08,-368149.36953259,2407.18528146919
35,0,50,0.12,-371247.746153971,1588.04274302966
35,0,50,0.2,-373215.858007174,1255.5674612602
35,0,50,0.36,-375077.233783063,853.094597719177
35,0,50,0.68,-375694.138680176,831.325310907319
35,0,60,0.05,-417758.550779385,3901.09741496122
35,0,60,0.0525,-418539.632218175,3510.30735327616
35,0,60,0.055,-419599.559610594,3090.55455748767
35,0,60,0.06,-420870.800400614,3143.85131222898
35,0,60,0.08,-422837.883735756,2637.55766397922
35,0,60,0.12,-425739.706421912,1780.33864796403
35,0,60,0.2,-428631.813870813,1366.5008116892
35,0,60,0.36,-430003.422729986,945.422205917219
35,0,60,0.68,-430875.884006792,971.843599613338
35,0,70,0.05,-470045.601652628,3915.17169944123
35,0,70,0.0525,-471113.854296995,4050.98670197753
35,0,70,0.055,-472065.854510647,3441.22737020631
35,0,70,0.06,-472677.006053402,3096.98927729569
35,0,70,0.08,-475785.821966119,2642.71508950827
35,0,70,0.12,-478786.677029532,1853.86814323737
35,0,70,0.2,-481540.239543601,1255.84930020398
35,0,70,0.36,-482859.226687778,1101.85153939394
35,0,70,0.68,-483777.88666652,1081.79295762434
35,0,80,0.05,-521312.15650504,4138.72098591238
35,0,80,0.0525,-521828.150339677,3670.90277149002
35,0,80,0.055,-522506.179726515,3946.99125373027
35,0,80,0.06,-523971.29516597,2924.28779794285
35,0,80,0.08,-526630.519820958,2607.15953046993
35,0,80,0.12,-529844.511695578,1731.71264181078
35,0,80,0.2,-532274.293998713,1378.63161277348
35,0,80,0.36,-533739.754219722,1298.05737719429
35,0,80,0.68,-534779.952955301,1225.35074194182
35,0,90,0.05,-570877.953602291,3921.39710724565
35,0,90,0.0525,-571999.473716748,3794.52497894764
35,0,90,0.055,-571881.123673259,3444.5522056457
35,0,90,0.06,-572707.539680589,3465.28732189511
35,0,90,0.08,-575657.046452316,2444.27847859891
35,0,90,0.12,-579161.994942946,2094.09860860987
35,0,90,0.2,-581809.195055202,1470.58982377091
35,0,90,0.36,-583604.684263885,1383.27110195994
35,0,90,0.68,-584403.372901084,1338.15006336404
35,0.47,10,0.05,-69810.719444131,10712.7372107468
35,0.47,10,0.0525,-73629.5501527727,10075.3570450184
35,0.47,10,0.055,-73951.9855822455,11404.7042304453
35,0.47,10,0.06,-78341.6737583278,8408.25874537826
35,0.47,10,0.08,-86095.3863185488,6600.55565748689
35,0.47,10,0.12,-94426.5878849841,4549.96939847144
35,0.47,10,0.2,-101745.570519891,2362.55670567489
35,0.47,10,0.36,-106871.837664456,1595.18728400447
35,0.47,10,0.68,-109863.095052775,835.998602550392
35,0.47,20,0.05,-141758.290032024,11559.2837583967
35,0.47,20,0.0525,-145141.983770279,11674.1440748328
35,0.47,20,0.055,-145984.384425525,11058.4361715293
35,0.47,20,0.06,-150579.154670195,10771.0369183466
35,0.47,20,0.08,-160378.628668787,7121.20669603201
35,0.47,20,0.12,-170546.571631587,5008.07684646872
35,0.47,20,0.2,-178334.126702738,3042.89643493674
35,0.47,20,0.36,-183473.770338399,1501.50017527184
35,0.47,20,0.68,-186705.910802271,881.950504870816
35,0.47,30,0.05,-206760.647195932,13734.9817135394
35,0.47,30,0.0525,-211104.598466452,11420.3931500994
35,0.47,30,0.055,-212500.251978193,10932.6730333865
35,0.47,30,0.06,-216732.834398592,9452.77960909462
